x_0_landmark,y_0_landmark,z_0_landmark,x_1_landmark,y_1_landmark,z_1_landmark,x_2_landmark,y_2_landmark,z_2_landmark,x_3_landmark,y_3_landmark,z_3_landmark,x_4_landmark,y_4_landmark,z_4_landmark,x_5_landmark,y_5_landmark,z_5_landmark,x_6_landmark,y_6_landmark,z_6_landmark,x_7_landmark,y_7_landmark,z_7_landmark,x_8_landmark,y_8_landmark,z_8_landmark,x_9_landmark,y_9_landmark,z_9_landmark,x_10_landmark,y_10_landmark,z_10_landmark,x_11_landmark,y_11_landmark,z_11_landmark,x_12_landmark,y_12_landmark,z_12_landmark,x_13_landmark,y_13_landmark,z_13_landmark,x_14_landmark,y_14_landmark,z_14_landmark,x_15_landmark,y_15_landmark,z_15_landmark,x_16_landmark,y_16_landmark,z_16_landmark,x_17_landmark,y_17_landmark,z_17_landmark,x_18_landmark,y_18_landmark,z_18_landmark,x_19_landmark,y_19_landmark,z_19_landmark,x_20_landmark,y_20_landmark,z_20_landmark,x_21_landmark,y_21_landmark,z_21_landmark,x_22_landmark,y_22_landmark,z_22_landmark,x_23_landmark,y_23_landmark,z_23_landmark,x_24_landmark,y_24_landmark,z_24_landmark,x_25_landmark,y_25_landmark,z_25_landmark,x_26_landmark,y_26_landmark,z_26_landmark,x_27_landmark,y_27_landmark,z_27_landmark,x_28_landmark,y_28_landmark,z_28_landmark,x_29_landmark,y_29_landmark,z_29_landmark,x_30_landmark,y_30_landmark,z_30_landmark,x_31_landmark,y_31_landmark,z_31_landmark,x_32_landmark,y_32_landmark,z_32_landmark,category
0.5210531949996948,0.3562142848968506,-0.4502212107181549,0.5291874408721924,0.3414114713668823,-0.4081474840641022,0.5339773297309875,0.3409830629825592,-0.40807703137397766,0.5380357503890991,0.3409746587276459,-0.40823814272880554,0.5123879313468933,0.34156134724617004,-0.4082644581794739,0.5067621469497681,0.3411763608455658,-0.40832650661468506,0.501067042350769,0.341322660446167,-0.40827491879463196,0.5459357500076294,0.3474259078502655,-0.20675277709960938,0.49239644408226013,0.34852343797683716,-0.20397357642650604,0.5317584276199341,0.3713308572769165,-0.3794288635253906,0.5114633440971375,0.37143492698669434,-0.3790755569934845,0.602085292339325,0.43106961250305176,-0.06769286841154099,0.4452948570251465,0.43549633026123047,-0.10145029425621033,0.7126542329788208,0.4393499195575714,-0.1297207772731781,0.33812522888183594,0.44192805886268616,-0.20213621854782104,0.7256430983543396,0.3388444185256958,-0.2935282289981842,0.32690858840942383,0.3398188650608063,-0.3874036967754364,0.7261929512023926,0.3098447620868683,-0.33104193210601807,0.32403695583343506,0.31293708086013794,-0.44090092182159424,0.7171780467033386,0.30673712491989136,-0.31977397203445435,0.33455151319503784,0.30894261598587036,-0.42435407638549805,0.7137929201126099,0.31729263067245483,-0.29663529992103577,0.33973973989486694,0.31787586212158203,-0.3898630440235138,0.5786154270172119,0.6358110904693604,-0.005450577940791845,0.4838365912437439,0.6336680054664612,0.005373774562031031,0.7206270694732666,0.6833434104919434,-0.3863864839076996,0.3390962481498718,0.6799501776695251,-0.374106228351593,0.7195416688919067,0.8350126147270203,-0.07364293932914734,0.34656351804733276,0.8401286005973816,-0.06510522961616516,0.7074485421180725,0.8619798421859741,-0.050662580877542496,0.3633289635181427,0.8628872632980347,-0.04043193161487579,0.772712230682373,0.8781366944313049,-0.21856065094470978,0.2856667935848236,0.8780952095985413,-0.1828148514032364,goddess
0.5128821730613708,0.1638764590024948,-0.23111410439014435,0.518045961856842,0.14171813428401947,-0.2041335254907608,0.5216443538665771,0.14165490865707397,-0.20407238602638245,0.5256158709526062,0.14238634705543518,-0.20425647497177124,0.5077745318412781,0.1410219371318817,-0.20200218260288239,0.5041452646255493,0.14018575847148895,-0.20202936232089996,0.5005114078521729,0.14034685492515564,-0.20197702944278717,0.5313058495521545,0.1578526794910431,-0.07330863922834396,0.4947338104248047,0.15466845035552979,-0.06152812018990517,0.5220581293106079,0.1881224662065506,-0.18461471796035767,0.5073662400245667,0.18581035733222961,-0.18138624727725983,0.567948043346405,0.2824104428291321,0.018921779468655586,0.47362014651298523,0.29454976320266724,0.007963927462697029,0.6406154036521912,0.3021143078804016,0.0550391711294651,0.39254677295684814,0.29920023679733276,0.027264149859547615,0.6450679302215576,0.15697412192821503,0.04452807828783989,0.38192108273506165,0.13621950149536133,-0.010963411070406437,0.6445980668067932,0.1132994070649147,0.029147790744900703,0.3794131577014923,0.09453018754720688,-0.030054284259676933,0.6378169059753418,0.10524322837591171,0.03744722902774811,0.38810357451438904,0.09075409173965454,-0.017530135810375214,0.6362867951393127,0.11814066767692566,0.043824195861816406,0.39196521043777466,0.1051117479801178,-0.010711870156228542,0.5639312267303467,0.6153398752212524,-0.00799588207155466,0.5007625222206116,0.6066082119941711,0.007951383478939533,0.6544788479804993,0.6683942079544067,-0.3207257091999054,0.40191060304641724,0.6588626503944397,-0.25652316212654114,0.658613920211792,0.8942722082138062,-0.059508562088012695,0.41059359908103943,0.8837209343910217,-0.038910552859306335,0.6482198238372803,0.9195604920387268,-0.03594958409667015,0.41984567046165466,0.9214146733283997,-0.019937805831432343,0.6851465106010437,0.9660321474075317,-0.13896004855632782,0.3828743100166321,0.9514169096946716,-0.11574514210224152,goddess
0.45826712250709534,0.26148831844329834,-0.4310072362422943,0.47029221057891846,0.24468988180160522,-0.39726316928863525,0.4767466187477112,0.24611176550388336,-0.39714545011520386,0.4822152256965637,0.24788734316825867,-0.397327721118927,0.45158901810646057,0.24260281026363373,-0.3980238735675812,0.44469723105430603,0.24278821051120758,-0.3980453312397003,0.4388694763183594,0.2433638870716095,-0.39791446924209595,0.4875141382217407,0.2613444924354553,-0.2239471822977066,0.4340723752975464,0.2542438805103302,-0.22567367553710938,0.468710720539093,0.2862713932991028,-0.3704294264316559,0.44554510712623596,0.2845909893512726,-0.37099695205688477,0.5276210308074951,0.36777463555336,-0.10912470519542694,0.3861183226108551,0.37217119336128235,-0.11170746386051178,0.6357201337814331,0.39882025122642517,-0.14531388878822327,0.26691266894340515,0.3956329822540283,-0.029444335028529167,0.6913620233535767,0.2840997576713562,-0.26387545466423035,0.23192812502384186,0.26760199666023254,0.022145604714751244,0.7069703340530396,0.24418987333774567,-0.2940383851528168,0.22334453463554382,0.23393471539020538,0.02583978697657585,0.6980289220809937,0.2316528558731079,-0.30778422951698303,0.23188504576683044,0.22870877385139465,0.029466021806001663,0.6896392107009888,0.2488151341676712,-0.2791133522987366,0.2374131977558136,0.23919422924518585,0.021436337381601334,0.4962669014930725,0.6364735960960388,-0.011649886146187782,0.4107253849506378,0.6456274390220642,0.011919819749891758,0.6436213254928589,0.6287040710449219,-0.32899194955825806,0.2583679258823395,0.6694195866584778,-0.21710091829299927,0.6311141848564148,0.8280677795410156,-0.04217752441763878,0.26002252101898193,0.859979510307312,0.02126849628984928,0.6136834025382996,0.8560141921043396,-0.018208889290690422,0.27796441316604614,0.8982808589935303,0.03712890297174454,0.6936145424842834,0.8747668862342834,-0.1385229527950287,0.1928558349609375,0.9095458984375,-0.0757346898317337,goddess
0.43487516045570374,0.3283841609954834,0.06389468163251877,0.4251708388328552,0.31819239258766174,0.011631344445049763,0.4179176986217499,0.3178237974643707,0.01156377699226141,0.4093371033668518,0.31761103868484497,0.01148096565157175,0.44445472955703735,0.3180336058139801,0.027135804295539856,0.4509040117263794,0.31763043999671936,0.027114294469356537,0.457710325717926,0.3174576461315155,0.026884255930781364,0.3856748342514038,0.3223910331726074,-0.12754419445991516,0.4753116965293884,0.32345831394195557,-0.06721659004688263,0.4267826974391937,0.3391745090484619,0.020962541922926903,0.4503467082977295,0.33882200717926025,0.04050074890255928,0.3766748905181885,0.39032110571861267,-0.14384415745735168,0.5332990288734436,0.3891362249851227,-0.05831390246748924,0.30168381333351135,0.3850688338279724,-0.06781075149774551,0.6512101888656616,0.39519739151000977,0.12157920747995377,0.2881932556629181,0.2958717942237854,0.04791150987148285,0.6471947431564331,0.3155694901943207,0.3531498908996582,0.28057384490966797,0.2779156267642975,0.05940794572234154,0.6505181193351746,0.29479604959487915,0.382402628660202,0.29347532987594604,0.27848324179649353,0.06462250649929047,0.6337550282478333,0.29108119010925293,0.37982308864593506,0.2986374497413635,0.2844981253147125,0.05901584401726723,0.6285734176635742,0.2974514067173004,0.3613085448741913,0.3735191524028778,0.3732380270957947,-0.03190392628312111,0.5094078183174133,0.37566450238227844,0.031062200665473938,0.30264896154403687,0.6050079464912415,0.23611557483673096,0.6406437754631042,0.594066858291626,0.3313579261302948,0.2972882091999054,0.6966780424118042,0.19970449805259705,0.6513651013374329,0.7244080901145935,0.2905524671077728,0.3111029863357544,0.7095680832862854,0.20969191193580627,0.6425954699516296,0.7202233076095581,0.29786214232444763,0.26927998661994934,0.7620313167572021,0.2968982458114624,0.6624121069908142,0.758197546005249,0.4073497951030731,goddess
0.5330432653427124,0.2149093747138977,-0.2431856095790863,0.5394894480705261,0.19678570330142975,-0.21246802806854248,0.5427791476249695,0.19621720910072327,-0.21246664226055145,0.546294629573822,0.1962021291255951,-0.21260972321033478,0.5261611938476562,0.1978185474872589,-0.21376273036003113,0.5210701823234558,0.19815397262573242,-0.21380187571048737,0.5166634321212769,0.1987667977809906,-0.2137409895658493,0.5532839894294739,0.2052891105413437,-0.06782834231853485,0.5084949731826782,0.2090091109275818,-0.07051452249288559,0.5421469807624817,0.23381753265857697,-0.1922576129436493,0.5249138474464417,0.23437798023223877,-0.19336293637752533,0.5929244160652161,0.3090912103652954,0.015186391770839691,0.4717561602592468,0.3133047819137573,-0.0006005764589644969,0.6776776313781738,0.33580029010772705,-0.013667930848896503,0.385711133480072,0.3341829180717468,-0.02288271300494671,0.6961311101913452,0.21579408645629883,-0.10172856599092484,0.3528802990913391,0.21595712006092072,-0.12813852727413177,0.7029122114181519,0.17398250102996826,-0.12713481485843658,0.3419516384601593,0.18054941296577454,-0.16004256904125214,0.6942867636680603,0.16678392887115479,-0.12532563507556915,0.3486683964729309,0.1683177351951599,-0.1658436805009842,0.6899450421333313,0.18289348483085632,-0.10629267990589142,0.3542799949645996,0.1809670329093933,-0.13666900992393494,0.5684995055198669,0.5775309205055237,-0.0073597305454313755,0.4893590807914734,0.5769199132919312,0.007410726044327021,0.6911457777023315,0.6254414916038513,-0.22895899415016174,0.3662252426147461,0.6317099332809448,-0.22730329632759094,0.6899990439414978,0.831585168838501,-0.021742431446909904,0.3685123324394226,0.8381631374359131,-0.020169708877801895,0.6787108182907104,0.8672411441802979,-0.006116773001849651,0.38255661725997925,0.8758550882339478,-0.0033765300177037716,0.7441014051437378,0.8707442283630371,-0.11737283319234848,0.3170880675315857,0.8801042437553406,-0.1060817763209343,goddess
0.49743643403053284,0.18749533593654633,-0.4120727479457855,0.5104166865348816,0.17149770259857178,-0.34230825304985046,0.5193344354629517,0.172112837433815,-0.3422030210494995,0.5276782512664795,0.17281943559646606,-0.3424597978591919,0.48219984769821167,0.17075122892856598,-0.3426767587661743,0.47229960560798645,0.17084075510501862,-0.3427697420120239,0.46359074115753174,0.1709265112876892,-0.3426668643951416,0.5360544919967651,0.1846829205751419,-0.04941854998469353,0.4447968602180481,0.18081095814704895,-0.04573507979512215,0.5138064622879028,0.2097301334142685,-0.31081539392471313,0.47679558396339417,0.20879413187503815,-0.31044551730155945,0.6086247563362122,0.284267783164978,0.0385921411216259,0.3543754816055298,0.2717893123626709,0.03427144140005112,0.7992942929267883,0.2557418644428253,-0.16619935631752014,0.1983616203069687,0.21817174553871155,-0.11646205931901932,0.788159191608429,0.12315992265939713,-0.44541823863983154,0.20280370116233826,0.09357240796089172,-0.27881482243537903,0.7974785566329956,0.0876571387052536,-0.5287654995918274,0.1929413080215454,0.062086351215839386,-0.36575764417648315,0.7795663475990295,0.08646746724843979,-0.49047166109085083,0.20714019238948822,0.060493435710668564,-0.3162541091442108,0.771076500415802,0.09529581665992737,-0.44419771432876587,0.21617844700813293,0.07117298245429993,-0.27517417073249817,0.5572630763053894,0.5543338060379028,-0.010517127811908722,0.39905378222465515,0.5543943047523499,0.010406190529465675,0.8089991211891174,0.6163028478622437,-0.5443788766860962,0.18020248413085938,0.6406216621398926,-0.4465925097465515,0.8149253726005554,0.8096277117729187,0.015799151733517647,0.17104531824588776,0.8190455436706543,0.04293040186166763,0.7867051959037781,0.835762619972229,0.062308575958013535,0.19329971075057983,0.849094808101654,0.08244901150465012,0.9059326648712158,0.8896557092666626,-0.14364290237426758,0.08292201906442642,0.8899428248405457,-0.11442442983388901,goddess
0.3101334273815155,0.19829075038433075,-0.6679295301437378,0.32349836826324463,0.18157047033309937,-0.5887253284454346,0.3359502851963043,0.18234653770923615,-0.5890725255012512,0.34698036313056946,0.18350349366664886,-0.589560329914093,0.28333574533462524,0.1817404180765152,-0.5941569805145264,0.2674888074398041,0.18259090185165405,-0.5942598581314087,0.2511521577835083,0.18389444053173065,-0.5940479636192322,0.3589382469654083,0.19801659882068634,-0.20267705619335175,0.2241753786802292,0.19967156648635864,-0.23333506286144257,0.33529987931251526,0.22389718890190125,-0.5318687558174133,0.2858225107192993,0.22369134426116943,-0.5408848524093628,0.4811117649078369,0.33461788296699524,-0.018179094418883324,0.12842123210430145,0.3330214023590088,-0.045121874660253525,0.7940911650657654,0.3958631157875061,-0.3643020689487457,-0.018445810303092003,0.40198642015457153,-0.21933645009994507,0.7091643214225769,0.3450566530227661,-0.9236905574798584,-0.07939853519201279,0.3694815933704376,-0.7102147936820984,0.7146829962730408,0.33034035563468933,-1.0170347690582275,-0.09865918755531311,0.35880494117736816,-0.8034466505050659,0.6999724507331848,0.31584128737449646,-1.03743577003479,-0.08857196569442749,0.34325462579727173,-0.8170856237411499,0.7048229575157166,0.3249322474002838,-0.9451543688774109,-0.07626714557409286,0.3503361642360687,-0.729485034942627,0.3595421314239502,0.6127901673316956,0.05173086002469063,0.22187545895576477,0.6150550246238708,-0.051683295518159866,0.35463541746139526,0.733130931854248,-0.06144794821739197,0.4802981913089752,0.7377597093582153,-0.3626782298088074,0.3152448832988739,0.8889336585998535,0.3762107193470001,0.7704867720603943,0.9299267530441284,-0.1427130401134491,0.3250871002674103,0.9157924652099609,0.410892128944397,0.7987345457077026,0.9664499163627625,-0.12904170155525208,0.28281232714653015,0.9195920825004578,0.21270644664764404,0.8755230903625488,0.9676872491836548,-0.4010055661201477,goddess
0.4769819378852844,0.431535929441452,-0.22876779735088348,0.48455536365509033,0.43273261189460754,-0.21978230774402618,0.48548150062561035,0.43079742789268494,-0.2198134958744049,0.48638832569122314,0.4293438196182251,-0.2199149876832962,0.48178765177726746,0.44040679931640625,-0.21752303838729858,0.48055499792099,0.443115234375,-0.21755175292491913,0.4792026877403259,0.4458005130290985,-0.21786564588546753,0.48862186074256897,0.429118275642395,-0.23713022470474243,0.4562397301197052,0.3849009573459625,-0.21680282056331635,0.4806773066520691,0.3547956049442291,-0.20885016024112701,0.4720917046070099,0.43480384349823,-0.20499956607818604,0.5331721901893616,0.42699116468429565,-0.21759530901908875,0.3866383731365204,0.44116562604904175,-0.1996939778327942,0.5289790034294128,0.3788098394870758,-0.27236631512641907,0.3351838290691376,0.3440394997596741,-0.2068965584039688,0.5023494958877563,0.28027456998825073,-0.3837457001209259,0.32791033387184143,0.2834349274635315,-0.2903370261192322,0.49983397126197815,0.25476399064064026,-0.43274056911468506,0.3335514962673187,0.27202460169792175,-0.3209301829338074,0.4958816468715668,0.2344735562801361,-0.4299587309360504,0.3399465084075928,0.2582241892814636,-0.32236993312835693,0.4979080259799957,0.2438535839319229,-0.3894830644130707,0.3375183045864105,0.26178720593452454,-0.2970319092273712,0.5079530477523804,0.6284658908843994,0.018921803683042526,0.418998122215271,0.6585182547569275,-0.019106008112430573,0.5592703223228455,0.7783379554748535,0.18035003542900085,0.4225825369358063,0.7974867820739746,0.10311248898506165,0.5484201312065125,0.8732874393463135,0.38931506872177124,0.5097596645355225,0.922819972038269,0.313742071390152,0.5811100006103516,0.856808066368103,0.4097200632095337,0.522116482257843,0.9227093458175659,0.33881720900535583,0.550437867641449,0.9596104621887207,0.357859343290329,0.5397998690605164,1.0241106748580933,0.30751949548721313,goddess
0.5276683568954468,0.1970735788345337,-0.14817599952220917,0.5333722829818726,0.18397971987724304,-0.16552391648292542,0.5380381941795349,0.1841142326593399,-0.16559112071990967,0.5423474907875061,0.18435080349445343,-0.16559387743473053,0.5212796926498413,0.1842525154352188,-0.13865311443805695,0.5173342227935791,0.18428243696689606,-0.13871899247169495,0.5135074853897095,0.1846018135547638,-0.1389501690864563,0.5503765344619751,0.20185880362987518,-0.19034156203269958,0.5184992551803589,0.20007340610027313,-0.07460742443799973,0.5397384166717529,0.21698696911334991,-0.14799267053604126,0.5251675844192505,0.2174091786146164,-0.1153373122215271,0.5450809001922607,0.28211474418640137,-0.24400445818901062,0.5371038317680359,0.2862471342086792,0.01958468183875084,0.4056253433227539,0.2943914532661438,-0.29309195280075073,0.41088348627090454,0.3144025206565857,0.02112944982945919,0.3518126606941223,0.21915356814861298,-0.2806583046913147,0.5019253492355347,0.17374287545681,-0.09851941466331482,0.33744698762893677,0.20340371131896973,-0.32314491271972656,0.5225287079811096,0.1389622837305069,-0.10895796865224838,0.3455166220664978,0.18478813767433167,-0.3062313199043274,0.5152720212936401,0.12731638550758362,-0.11964382976293564,0.35133448243141174,0.1940133273601532,-0.27325427532196045,0.5082603096961975,0.14316226541996002,-0.1059926375746727,0.5423160195350647,0.5566164255142212,-0.019008593633770943,0.5088182091712952,0.5453413724899292,0.018315644934773445,0.6508363485336304,0.6028963923454285,-0.07866611331701279,0.44163116812705994,0.6351182460784912,-0.14874477684497833,0.7015337944030762,0.8195691108703613,0.08703269809484482,0.3686877191066742,0.8277286291122437,-0.1429360806941986,0.7028943300247192,0.8392170667648315,0.10323798656463623,0.3761208653450012,0.8454095125198364,-0.14607121050357819,0.7063547968864441,0.8770227432250977,-0.018710847944021225,0.36197200417518616,0.8933011889457703,-0.2679716944694519,goddess
0.5299168229103088,0.4879739284515381,-0.20933881402015686,0.5504956841468811,0.4520569145679474,-0.17815348505973816,0.5607936382293701,0.4523797035217285,-0.17853713035583496,0.5392510890960693,0.4327614903450012,-0.1792854517698288,0.5021473169326782,0.43285834789276123,-0.178413987159729,0.5103326439857483,0.4484510123729706,-0.17833881080150604,0.5002762675285339,0.44729477167129517,-0.17880277335643768,0.5497798919677734,0.44068241119384766,-0.005410284735262394,0.48502597212791443,0.4609742760658264,-0.004882698878645897,0.5216780304908752,0.48645058274269104,-0.1464732587337494,0.5002469420433044,0.4964999258518219,-0.1461249142885208,0.6250422596931458,0.6199010014533997,0.022807661443948746,0.37158969044685364,0.6243528127670288,0.03986761346459389,0.7062031626701355,0.7002517580986023,0.027609247714281082,0.3362594246864319,0.8212669491767883,0.07582202553749084,0.7008423209190369,0.8831654191017151,-0.19612379372119904,0.346566379070282,0.9390941858291626,-0.0014656774001196027,0.7197168469429016,0.9114978313446045,-0.2638282775878906,0.3427261412143707,0.9546319246292114,-0.05142012611031532,0.7018575072288513,0.890062689781189,-0.2886427640914917,0.346946120262146,0.9454593658447266,-0.05325901508331299,0.6853225827217102,0.88227778673172,-0.21446122229099274,0.36280444264411926,0.9396526217460632,-0.008166476152837276,0.564082145690918,0.8511916399002075,0.004332208074629307,0.4040170907974243,0.8595126271247864,-0.005433147307485342,0.5962796807289124,0.9113767147064209,0.6869675517082214,0.38448917865753174,0.93459552526474,0.6609349250793457,0.5471013188362122,0.9617750644683838,1.4735653400421143,0.448530912399292,0.9428903460502625,1.4065879583358765,0.5318052768707275,0.942851722240448,1.5687445402145386,0.4592549204826355,0.9287523031234741,1.4969350099563599,0.5164986848831177,1.06063973903656,1.4781322479248047,0.4822070896625519,0.9984802007675171,1.3750501871109009,goddess
